74.04340470002361,6.124853331726165,0
275.32124683273116,4.854299311849309,0
281.119342964782,2.6552002256060554,1
248.92863396271767,4.220855565693706,1
184.854344777592,6.589066183052219,1
75.0023096711742,6.139779883669634,0
249.00886129348072,5.578379612467339,0
136.38503766138646,5.1520954936291865,0
99.48529950339807,4.544391748274045,0
298.0776382908862,3.8315507018658908,0
234.21643828176323,6.22884883653982,0
379.420349657043,2.3622834971545617,1
346.5318082277006,2.4773747620049624,1
253.85513319002368,6.373762752681535,0
99.2930401466267,5.924369586793576,0
163.23490806195025,5.838702815744387,0
80.07024677257782,5.761946318264095,0
258.6233683096276,6.206187813361195,0
281.8883110107089,6.771565012991372,0
377.7081875590016,3.17349303969125,1
269.3207463334312,5.745330870961591,0
204.5411181859731,5.48533139639683,0
314.15335869381363,4.8014377487009305,0
235.1694340484064,3.745112645910678,1
264.80299024311785,5.862177311819453,0
166.05762616467976,6.564820507724494,0
419.62333426911187,3.221012010065869,1
323.3825726380374,4.68947464814575,0
330.84457999032577,1.798592416399058,1
142.56698728791002,5.156500084368217,0
93.04975948540918,4.044328940467975,0
452.8614587117298,6.003376830162091,1
182.6181834694389,7.382551706981353,0
303.9875936740003,4.53233505950559,0
208.87953569612046,2.39315281531656,1
351.760520862838,4.696362243221406,0
205.34217345843962,4.894427889391756,1
76.67347840267838,3.6370053320128206,0
175.85519189998132,7.750545539621342,0
220.62878737365534,5.886948643407353,1
219.13061900755415,3.355805451163718,1
263.3932585265745,5.674079464397732,0
213.85018336368978,3.8291500626567023,1
212.48745684552904,6.567502024426126,0
97.79051731674947,5.216719160177227,0
242.79061842587868,6.700260008903518,0
100.92712107369005,3.5605926355595052,0
388.9961299576412,3.2870094610923015,1
89.0433415664928,5.4094746876547415,0
151.7460675833318,6.737823590988045,0
103.10731857881363,5.017795582224465,0
369.2230096434254,3.326407819584211,1
204.08157972933785,7.430965546384478,0
452.89170182302786,4.55162116638829,1
260.54890629025783,2.971429312319623,1
385.9533320583145,2.739457474934169,1
266.9471831947507,1.2132418899266253,1
215.12018514887856,4.447216929923229,1
315.27906289145784,4.3379245936050275,0
489.3564514139733,5.637048177721981,1
383.1253278926258,2.3822105232998148,1
391.9008100929165,3.4070691248167577,1
131.77520689207313,6.095872722558627,0
238.5744357414791,2.4505641361311237,1
202.17891565069047,5.8252568110367875,1
52.8824983330116,4.816968644574759,0
356.39734051109417,5.02329368580792,0
258.5311518308362,5.539641774898617,1
320.18121265077673,5.182327595033133,0
195.52242022754595,6.82219099911419,0
203.80207212071872,6.410662980486385,0
269.40087414597224,3.715291358167538,1
235.7969754369225,6.264576039312985,0
440.0603796535643,3.819706241793503,1
411.291993980096,6.093887593126118,1
396.31014719253494,3.186038613439852,1
249.95276442163632,4.466272096394657,1
293.0264878132014,1.8206954296677607,1
206.12359455370603,7.363781169568098,0
161.74790123507867,7.385471841662728,0
323.39668941094703,3.293942224925857,1
310.9511274199385,4.468706998593257,0
303.89532788835294,4.211613310809037,0
240.413538916617,6.452592160509322,0
54.06130436916473,3.54055923544228,0
330.96037550226424,2.3107827796352556,1
299.4880809252104,2.1860561104424368,1
405.880825774932,3.741510294318816,1
412.29294814096625,3.3732784316955273,1
